,SP500,FTSE,EuroStoxx50,Russel2000,EuroStox_Small,FTSE_Small,MSCI_EM,CRB,Gold,US-2Y,US-5Y,US-10Y,US-30Y,French-2Y,French-5Y,French-10Y,French-30Y
1992-03-31,403.69,2440.1,1060.78,203.259,105.88,1313.59,346.58,241.56,341.7,105.413,108.266,107.574,108.567,98.349,98.659,99.114,100.476
1992-04-01,404.23,2408.6,1058.37,202.145,105.46,1289.23,345.99,242.59,344.0,105.578,108.743,108.214,109.31,98.359,98.578,98.663,99.782
1992-04-02,400.5,2405.4,1060.68,200.209,105.42,1287.08,346.66,242.35,340.6,105.545,108.641,108.113,109.107,98.359,98.538,98.703,99.65
1992-04-03,401.55,2382.7,1061.76,198.861,105.59,1278.58,348.92,243.0,340.6,105.545,108.641,108.113,109.107,98.551,98.769,98.953,99.793
1992-04-06,405.59,2400.9,1069.29,199.388,105.56,1273.73,352.06,243.62,339.25,105.875,109.186,108.584,109.546,98.601,99.0,99.304,100.527
1992-04-07,398.06,2404.2,1073.69,195.807,105.51,1272.99,350.85,243.14,338.75,105.941,109.254,108.584,109.411,98.571,99.04,99.304,100.68
1992-04-08,394.5,2393.2,1050.82,192.894,103.93,1265.57,344.15,242.9,337.5,105.941,109.118,108.382,108.904,98.631,99.191,99.264,100.629
1992-04-09,400.64,2436.4,1054.29,196.037,103.66,1271.14,343.87,243.49,338.45,106.404,109.868,108.989,109.985,98.661,99.191,98.903,100.139
1992-04-10,404.29,2572.6,1068.93,197.03,105.05,1322.42,350.53,243.86,341.9,106.305,109.8,108.888,109.478,98.742,99.342,99.455,100.527
1992-04-13,406.08,2591.0,1065.04,196.938,104.35,1329.76,350.87,243.27,340.8,106.371,109.936,109.191,109.85,98.711,99.312,99.405,100.251
1992-04-14,412.39,2600.5,1063.47,198.753,104.2,1335.23,350.54,243.19,339.0,106.305,109.834,109.056,109.647,98.56,99.0,99.304,100.221
1992-04-15,416.28,2640.2,1078.97,199.481,105.27,1351.6,352.92,242.75,338.95,106.205,109.561,108.854,109.681,98.681,99.271,99.404,100.323
1992-04-16,416.05,2638.6,1069.61,198.282,104.39,1362.7,353.46,242.94,336.85,105.974,109.152,108.281,109.005,98.752,99.422,99.104,100.384
1992-04-17,416.05,2638.6,1069.99,198.282,104.45,1362.7,353.79,242.94,336.85,105.974,109.152,108.281,109.005,98.752,99.422,99.104,100.384
1992-04-20,410.16,2638.6,1080.62,194.938,105.72,1362.7,351.87,243.18,336.85,105.809,108.572,107.27,107.857,98.752,99.422,99.104,100.384
1992-04-21,410.26,2625.8,1079.94,194.785,105.63,1365.8,351.98,243.56,338.3,105.875,108.674,107.338,107.756,98.721,99.261,99.104,100.18
1992-04-22,409.81,2607.8,1079.64,194.741,105.52,1369.31,352.95,243.3,338.1,105.908,108.708,107.405,107.654,98.741,99.261,99.254,100.17
1992-04-23,411.6,2609.8,1079.33,194.355,105.75,1377.98,352.74,243.77,338.5,105.908,108.64,107.304,107.35,98.57,99.0,98.953,100.17
1992-04-24,409.02,2643.0,1078.95,194.375,106.1,1385.58,351.38,243.92,336.55,106.073,108.879,107.573,107.451,98.459,98.729,98.652,99.496
1992-04-27,408.45,2658.2,1079.55,192.834,106.14,1393.58,344.75,243.95,335.7,105.941,108.708,107.236,106.877,98.48,98.769,98.552,99.068
1992-04-28,409.11,2651.0,1081.64,191.321,106.43,1396.64,344.02,244.24,336.75,105.974,108.81,107.405,107.451,98.48,98.849,98.652,99.221
1992-04-29,412.02,2664.9,1084.76,193.32,106.68,1405.94,342.99,244.42,335.7,106.007,108.81,107.236,107.215,98.449,98.919,98.752,99.252
1992-04-30,414.95,2654.1,1085.06,195.932,106.99,1410.44,342.45,244.79,336.35,105.941,108.742,107.102,107.451,98.459,98.919,98.552,99.455
1992-05-01,412.53,2659.8,1082.71,196.286,106.71,1418.45,342.72,245.57,337.5,106.171,109.082,107.506,107.992,98.459,98.919,98.552,99.455
1992-05-04,416.91,2659.8,1080.82,197.441,106.36,1418.45,342.26,246.63,337.25,106.204,109.116,107.371,107.789,98.469,98.879,98.451,99.047
1992-05-05,416.84,2662.2,1085.05,198.246,106.92,1426.3,344.57,246.59,336.75,106.269,109.252,107.506,107.992,98.53,98.879,98.481,98.588
1992-05-06,416.79,2698.7,1086.62,198.942,107.07,1433.24,345.02,245.85,336.7,106.368,109.456,107.876,108.464,98.61,99.07,99.003,99.455
1992-05-07,415.85,2701.9,1088.98,198.753,107.38,1443.17,342.81,246.21,336.05,106.203,109.286,107.708,108.127,98.64,99.11,99.404,100.424
1992-05-08,416.05,2725.7,1093.09,198.571,107.85,1455.99,344.76,245.91,336.9,106.335,109.592,108.281,109.309,98.64,99.11,99.404,100.424
1992-05-11,418.49,2737.8,1098.9,199.425,107.95,1469.73,347.26,245.61,336.15,106.433,109.694,108.348,109.41,98.822,99.562,99.855,101.189
1992-05-12,416.29,2722.4,1091.83,198.99,107.19,1473.46,348.81,246.3,335.25,106.499,109.932,108.651,109.849,98.862,99.412,99.705,101.189
1992-05-13,416.45,2720.5,1089.26,198.797,107.38,1478.23,347.7,247.03,335.2,106.631,110.0,108.718,109.917,98.912,99.492,99.755,100.985
1992-05-14,413.14,2694.7,1080.29,197.26,106.75,1481.33,347.61,247.03,336.9,106.631,110.068,108.651,109.782,98.791,99.371,99.604,100.781
1992-05-15,410.09,2682.6,1087.94,196.636,107.56,1479.15,347.33,246.27,339.0,106.663,110.204,109.123,110.525,98.761,99.301,99.805,100.832
1992-05-18,412.81,2703.6,1089.0,196.825,107.24,1483.34,344.48,246.82,338.9,106.663,110.272,109.156,110.389,98.872,99.492,100.056,101.291
1992-05-19,416.37,2700.6,1091.1,196.841,107.11,1484.71,343.74,245.45,339.5,106.861,110.782,109.661,111.031,98.801,99.452,100.006,101.24
1992-05-20,415.39,2711.9,1091.86,197.087,107.08,1488.51,344.55,245.86,336.95,106.696,110.442,109.291,110.693,98.821,99.522,100.106,101.597
1992-05-21,412.6,2702.0,1093.37,196.99,107.27,1490.05,344.21,244.96,337.25,106.302,109.456,108.348,109.883,98.851,99.643,100.156,101.801
1992-05-22,414.02,2715.0,1103.72,197.698,108.18,1491.4,341.19,244.47,337.7,106.466,109.83,108.617,110.288,98.912,99.673,100.437,102.087
1992-05-25,414.02,2715.0,1108.28,198.09,108.65,1491.4,336.86,244.47,337.7,106.466,109.83,108.617,110.288,98.932,99.673,100.326,102.209
1992-05-26,411.41,2704.6,1101.76,196.37,108.13,1490.95,335.27,244.77,337.85,106.269,109.388,107.842,109.106,98.811,99.452,100.005,102.209
1992-05-27,412.17,2698.6,1098.2,196.636,107.79,1488.9,337.98,244.81,337.7,106.4,109.592,107.977,109.275,98.801,99.371,99.955,101.801
1992-05-28,416.74,2694.2,1099.05,197.071,107.79,1486.27,338.27,245.03,336.9,106.499,109.864,108.482,109.714,98.801,99.371,99.955,101.801
1992-05-29,415.35,2707.6,1105.18,198.225,108.2,1483.29,340.42,245.51,337.5,106.532,110.101,108.718,110.119,98.841,99.522,100.266,101.801
1992-06-01,417.3,2697.6,1103.53,199.006,108.18,1479.8,342.7,246.47,336.85,106.333,109.795,108.282,109.376,98.861,99.562,100.106,101.903
1992-06-02,413.5,2705.9,1101.27,199.678,107.85,1480.4,341.59,246.99,339.0,106.432,110.033,108.55,109.747,98.861,99.562,100.106,101.648
1992-06-03,414.59,2680.9,1100.54,199.678,107.61,1478.53,340.15,246.71,339.9,106.498,110.101,108.617,109.646,98.65,99.039,99.303,100.271
1992-06-04,413.26,2681.9,1097.85,199.537,107.11,1476.6,339.24,246.85,338.4,106.498,110.101,108.617,109.646,98.629,98.848,99.002,100.169
1992-06-05,413.48,2668.5,1093.42,198.869,106.94,1473.12,338.72,246.92,338.8,106.631,110.339,108.886,110.051,98.65,98.889,99.002,99.761
1992-06-08,413.36,2645.8,1092.5,198.33,106.57,1466.43,336.64,247.32,338.7,106.697,110.305,108.852,110.051,98.65,98.889,99.002,99.761
1992-06-09,410.06,2635.4,1084.7,196.157,105.77,1459.07,334.69,248.43,337.8,106.664,110.169,108.718,109.646,98.559,98.778,98.802,98.945
1992-06-10,407.25,2636.1,1086.09,194.817,106.13,1452.35,332.95,248.01,337.65,106.631,110.169,108.55,109.342,98.579,98.738,98.802,99.302
1992-06-11,409.05,2614.1,1077.6,193.832,105.35,1445.11,336.62,247.79,338.25,106.697,110.305,108.718,109.545,98.498,98.627,98.501,98.945
1992-06-12,409.76,2603.7,1078.4,194.222,105.27,1431.04,335.13,248.53,339.6,106.763,110.645,109.053,109.916,98.508,98.667,98.601,99.455
1992-06-15,410.29,2593.6,1072.76,193.634,104.7,1417.42,329.52,246.7,342.7,106.763,110.679,109.087,109.95,98.377,98.406,98.25,98.435
1992-06-16,408.32,2616.3,1077.18,192.572,104.35,1416.84,324.68,246.46,342.35,106.862,110.883,109.389,110.152,98.408,98.476,98.551,99.455
1992-06-17,402.26,2598.4,1071.76,189.035,103.96,1405.78,315.44,246.61,342.0,106.929,110.985,109.523,110.321,98.428,98.517,98.801,99.71
1992-06-18,400.96,2562.7,1063.92,187.321,103.45,1391.12,316.03,246.87,341.25,106.995,111.223,109.791,110.558,98.337,98.366,98.35,99.404
1992-06-19,403.67,2584.8,1064.49,188.029,103.1,1392.15,320.73,247.3,343.55,106.829,110.951,109.422,110.22,98.438,98.486,98.3,99.352
1992-06-22,403.4,2550.3,1062.09,186.279,102.61,1381.67,311.65,247.12,342.5,106.895,110.917,109.422,110.152,98.498,98.486,98.099,98.74
1992-06-23,404.04,2560.6,1063.62,186.641,102.38,1376.55,309.44,247.82,343.8,106.796,110.713,109.355,109.916,98.377,98.295,98.049,98.842
1992-06-24,403.83,2532.6,1061.28,186.203,102.07,1370.05,305.04,247.81,342.3,107.028,111.019,109.691,110.254,98.448,98.446,98.099,98.944
1992-06-25,403.12,2557.3,1060.05,185.74,101.09,1367.78,307.27,248.42,343.4,107.094,111.461,110.16,110.861,98.488,98.516,98.3,99.148
1992-06-26,403.45,2534.1,1062.84,185.796,101.24,1361.17,310.5,249.48,343.65,107.094,111.359,110.093,110.794,98.518,98.526,98.249,99.25
1992-06-29,408.94,2515.8,1056.59,187.047,100.16,1359.05,305.69,250.0,343.0,107.26,111.563,110.362,110.861,98.558,98.556,98.3,99.403
1992-06-30,408.14,2521.2,1056.93,188.56,100.07,1353.41,305.52,249.52,343.4,107.227,111.563,110.194,110.726,98.558,98.556,98.3,99.199
1992-07-01,412.88,2493.9,1048.29,189.454,98.35,1340.78,308.94,249.05,343.55,107.26,111.666,110.462,111.064,98.477,98.446,98.199,98.944
1992-07-02,411.77,2476.1,1057.98,188.198,98.94,1331.4,310.76,248.43,347.1,107.759,112.76,111.805,112.787,98.558,98.597,98.45,99.454
1992-07-03,411.77,2497.1,1058.53,188.32,98.61,1328.1,308.75,248.43,345.7,107.759,112.76,111.805,112.787,98.75,98.818,98.801,99.76
1992-07-06,413.84,2469.0,1053.35,187.639,97.79,1315.14,307.79,248.57,346.6,107.959,113.034,112.04,112.888,98.669,98.787,98.701,99.454
1992-07-07,409.16,2493.7,1051.5,186.528,97.28,1309.71,307.34,248.65,345.6,108.059,113.307,112.275,113.023,98.659,98.707,98.751,100.168
1992-07-08,410.28,2472.6,1047.16,185.683,96.61,1296.31,307.76,249.1,347.5,108.092,113.239,111.973,112.989,98.639,98.637,98.801,99.964
1992-07-09,414.23,2497.9,1054.99,187.559,97.19,1292.72,307.65,248.08,347.2,108.059,113.239,111.973,113.091,98.528,98.496,98.801,99.76
1992-07-10,414.62,2490.8,1057.89,188.77,97.52,1286.75,312.78,248.07,348.7,108.092,113.307,111.838,112.719,98.518,98.456,98.5,99.362
1992-07-13,414.87,2478.3,1045.96,189.442,96.49,1282.39,317.56,247.52,348.6,108.059,113.205,111.503,112.212,98.518,98.456,98.5,99.362
1992-07-14,417.68,2484.0,1044.81,190.782,96.2,1275.24,319.86,246.86,349.3,108.225,113.376,111.503,112.043,98.518,98.456,98.5,99.362
1992-07-15,417.1,2486.4,1040.35,191.128,95.52,1276.77,318.57,247.29,350.9,108.358,113.957,112.006,112.618,98.295,98.094,98.099,98.842
1992-07-16,417.54,2483.4,1045.6,191.18,95.93,1274.72,322.4,245.95,353.0,108.325,113.923,112.241,112.888,98.255,98.024,97.898,99.403
1992-07-17,415.62,2431.9,1023.83,190.303,94.02,1265.31,320.55,245.76,356.7,108.292,113.82,112.006,112.111,98.002,97.411,97.296,98.434
1992-07-20,413.75,2403.7,999.15,188.967,90.9,1256.31,315.33,245.7,359.3,108.292,113.786,112.039,112.381,97.81,97.159,96.795,97.19
1992-07-21,413.76,2415.6,998.51,189.727,91.28,1256.28,312.65,245.91,358.1,108.225,113.752,112.107,112.313,98.042,97.38,96.895,96.7
1992-07-22,410.93,2387.9,990.68,188.886,90.46,1243.3,308.51,246.8,358.75,108.291,114.025,112.442,112.921,98.012,97.24,96.895,96.904
1992-07-23,412.08,2399.5,989.85,189.24,89.92,1241.48,305.35,246.84,359.5,108.458,114.709,113.415,113.968,98.113,97.451,97.096,97.159
1992-07-24,411.6,2377.2,978.09,189.518,88.95,1236.08,303.49,246.49,357.6,108.391,114.504,113.348,113.631,97.992,97.41,96.644,97.312
1992-07-27,411.54,2348.0,983.31,189.715,89.14,1228.04,302.04,246.51,358.4,108.325,114.504,113.717,114.137,97.941,97.099,96.915,96.445
1992-07-28,417.52,2373.4,982.82,191.49,89.06,1225.06,305.71,245.44,359.6,108.358,114.641,114.187,115.353,97.901,97.099,96.393,96.904
1992-07-29,422.23,2423.3,989.34,193.099,89.41,1227.35,302.8,245.86,356.2,108.391,114.641,114.422,115.455,97.85,97.099,96.092,96.19
1992-07-30,423.92,2411.6,993.47,193.904,89.73,1224.71,304.96,245.72,356.75,108.225,114.094,113.684,115.015,97.648,96.787,95.892,96.088
1992-07-31,424.21,2399.6,988.96,194.906,89.7,1221.84,308.38,245.35,357.85,108.092,113.649,113.482,115.049,97.547,96.436,95.641,95.17
1992-08-03,425.09,2420.2,987.91,195.457,89.63,1220.91,305.03,245.62,354.05,108.058,113.614,113.415,115.083,97.628,96.687,96.042,96.19
1992-08-04,424.36,2407.5,992.34,195.566,89.98,1218.67,304.57,245.33,352.7,108.258,114.1,113.952,115.387,97.759,96.938,96.594,97.006
1992-08-05,422.19,2392.8,993.09,194.644,89.54,1214.18,304.37,245.07,350.75,108.292,114.239,114.086,115.387,97.81,97.079,96.794,96.853
1992-08-06,420.59,2377.6,997.54,193.695,90.0,1204.35,304.46,246.68,348.6,108.292,114.273,113.986,115.117,97.966,97.36,96.694,97.312
1992-08-07,418.88,2350.1,985.2,193.735,89.0,1192.45,306.41,244.81,349.9,108.525,114.793,114.657,115.86,97.809,97.078,97.045,97.464
1992-08-10,419.42,2325.7,975.41,192.958,88.14,1178.98,306.23,245.64,350.35,108.625,115.106,115.06,116.265,97.991,97.4,97.045,97.464
1992-08-11,418.9,2309.6,961.91,192.83,86.9,1168.56,305.05,244.15,348.15,108.592,115.175,115.227,116.805,97.981,97.37,96.794,97.383
1992-08-12,417.78,2303.1,957.61,192.572,86.31,1166.39,303.13,243.1,346.8,108.559,114.932,115.026,116.738,97.819,97.048,96.594,96.72
1992-08-13,417.73,2318.0,951.98,192.166,85.48,1164.87,300.48,243.98,337.3,108.525,114.689,114.355,115.691,97.779,97.018,96.443,96.699
1992-08-14,419.91,2356.8,963.84,192.725,86.28,1164.35,297.9,244.04,335.7,108.592,114.828,114.522,115.994,97.89,97.269,97.296,97.515
1992-08-17,420.74,2376.1,964.61,192.987,86.53,1165.44,295.84,244.6,337.4,108.625,114.759,114.254,115.42,97.91,97.38,97.115,97.515
1992-08-18,421.34,2354.7,956.36,192.725,86.03,1160.79,292.31,244.36,337.5,108.792,115.314,114.824,115.994,97.809,97.239,96.814,97.311
1992-08-19,418.18,2363.5,957.62,191.614,85.86,1159.91,292.5,244.25,340.0,108.759,115.383,114.791,116.062,97.738,97.058,96.744,97.107
1992-08-20,418.26,2359.4,955.68,191.063,85.54,1158.57,289.77,244.78,338.5,108.792,115.417,114.992,116.231,97.668,96.917,97.195,97.209
1992-08-21,414.85,2365.7,968.19,190.114,86.51,1158.14,287.92,244.93,338.5,108.625,114.967,114.489,115.623,97.668,96.887,96.995,97.179
1992-08-24,410.72,2311.1,941.72,187.627,84.26,1142.28,285.65,245.9,344.0,108.391,114.134,113.28,114.542,97.253,96.405,96.293,96.618
1992-08-25,411.61,2281.0,935.47,186.866,83.73,1133.95,286.68,246.24,343.0,108.291,113.995,112.911,114.103,97.041,95.782,95.791,95.067
1992-08-26,413.51,2285.0,933.84,187.49,83.32,1133.21,290.48,245.8,340.5,108.358,114.169,113.314,114.609,97.152,96.063,95.941,94.863
1992-08-27,413.53,2311.6,942.65,188.677,83.76,1134.94,293.69,245.19,340.5,108.458,114.411,113.616,114.812,97.263,96.234,95.941,95.883
1992-08-28,414.84,2312.6,943.43,189.055,83.6,1132.39,295.61,243.94,341.5,108.558,114.619,113.683,114.744,97.283,96.274,96.212,95.373
1992-08-31,414.03,2312.6,951.68,189.108,83.99,1132.39,293.44,243.58,342.0,108.558,114.654,113.716,114.812,97.283,96.274,95.971,95.373
1992-09-01,416.07,2298.4,945.84,189.534,83.18,1127.7,294.32,243.01,344.0,108.592,114.942,114.186,115.361,97.294,96.348,96.092,95.577
1992-09-02,417.98,2313.0,945.24,190.926,82.68,1123.81,293.35,246.0,342.0,108.659,115.085,114.403,115.471,97.334,96.499,96.092,95.22
1992-09-03,417.98,2381.9,964.86,191.812,82.99,1131.96,292.8,245.65,340.5,108.659,115.121,114.403,115.544,97.657,96.913,96.894,96.291
1992-09-04,417.08,2362.2,968.69,191.506,82.73,1131.78,292.93,246.3,343.0,109.099,116.056,115.524,116.679,97.961,97.71,97.165,97.923
1992-09-07,417.08,2372.2,964.0,191.32,82.23,1129.72,293.56,246.3,344.5,109.099,116.056,115.524,116.679,98.021,97.785,98.158,99.249
1992-09-08,414.44,2337.7,961.34,190.431,82.08,1128.88,294.72,246.18,343.5,109.201,116.559,116.5,117.447,97.95,97.71,98.158,98.841
1992-09-09,416.36,2327.5,957.87,190.858,81.89,1121.8,293.46,245.18,344.5,109.201,116.379,116.283,117.228,97.688,97.443,97.877,98.127
1992-09-10,419.95,2340.6,954.49,192.351,81.33,1118.41,290.86,248.32,344.0,109.201,116.307,116.356,117.374,97.789,97.291,98.148,98.229
1992-09-11,419.58,2370.9,966.2,193.031,81.69,1118.72,290.8,248.07,342.0,109.167,115.984,115.777,116.532,97.758,97.404,97.897,99.698
1992-09-14,425.27,2422.1,1005.61,194.986,84.68,1126.59,293.78,247.72,344.5,109.302,116.271,116.211,117.008,98.749,98.67,99.0,100.881
1992-09-15,419.77,2370.0,992.17,193.449,83.56,1120.92,291.58,249.12,347.5,109.133,115.804,115.56,116.093,98.607,98.593,99.301,100.881
1992-09-16,419.92,2378.3,1018.38,193.083,84.23,1093.52,289.66,249.5,351.0,109.167,115.696,115.488,115.836,99.062,99.174,99.201,100.269
1992-09-17,419.93,2483.9,1005.53,193.216,82.7,1128.07,289.54,247.94,350.0,109.2,115.768,115.56,115.946,98.779,98.817,99.201,100.473
1992-09-18,422.93,2567.0,1036.18,193.807,85.18,1155.0,290.21,247.39,350.0,109.166,115.66,115.452,116.166,99.416,99.726,99.512,100.983
1992-09-21,422.14,2560.1,1013.23,193.65,83.48,1181.6,290.86,246.55,350.5,109.065,115.516,115.415,115.726,99.133,99.385,99.0,101.187
1992-09-22,417.14,2586.0,1020.47,192.628,83.51,1193.71,288.15,245.9,351.0,109.065,115.265,114.765,114.335,99.406,99.907,100.053,100.422
1992-09-23,417.44,2580.5,1007.01,192.5,82.01,1205.11,287.94,244.96,351.0,108.963,115.121,114.367,113.932,99.214,99.505,100.003,100.32
1992-09-24,418.47,2621.2,1009.94,193.196,82.31,1211.27,290.02,244.63,350.0,109.099,115.444,114.909,114.774,99.072,99.264,98.799,99.351
1992-09-25,414.35,2601.0,1002.4,191.168,81.66,1215.08,292.46,244.28,351.0,109.268,116.055,115.488,115.763,99.527,99.987,100.705,100.778
1992-09-28,416.62,2560.0,972.74,190.705,79.95,1207.21,290.67,243.22,349.5,109.301,116.307,115.849,115.946,99.355,99.867,99.853,101.186
1992-09-29,416.8,2565.5,970.13,190.946,80.13,1199.66,293.43,243.88,350.0,109.268,116.163,115.849,115.653,99.264,99.274,98.799,100.472
1992-09-30,417.8,2553.0,968.58,193.16,80.03,1196.24,294.07,244.48,350.0,109.234,116.091,115.849,115.36,98.435,98.722,99.1,99.656
1992-10-01,416.29,2572.3,958.97,191.494,78.91,1196.9,295.11,244.16,350.0,109.437,116.808,117.006,116.422,99.092,99.555,99.301,100.166
1992-10-02,410.47,2549.7,971.11,189.675,80.35,1195.19,294.56,243.7,350.0,109.369,116.665,116.789,116.055,99.173,99.917,99.501,100.268
1992-10-05,407.57,2446.3,920.65,186.79,76.89,1176.05,293.05,243.19,353.0,109.437,116.844,116.97,115.872,99.183,99.676,98.789,100.472
1992-10-06,407.18,2488.4,928.88,188.061,77.63,1177.99,289.98,242.21,351.5,109.335,116.665,116.427,114.884,99.021,99.555,98.899,100.034
1992-10-07,404.25,2517.1,931.96,188.158,77.73,1180.44,291.21,242.32,352.5,109.031,115.625,115.09,113.969,99.153,99.475,99.902,99.35
1992-10-08,407.75,2538.8,945.27,189.486,78.73,1184.89,289.59,242.19,352.5,109.132,115.876,115.487,114.371,99.365,99.917,99.601,99.962
1992-10-09,402.66,2541.2,952.37,188.448,79.83,1184.98,290.93,241.17,352.5,108.895,115.303,114.583,113.383,99.547,100.117,100.243,100.982
1992-10-12,407.44,2557.2,954.1,189.244,79.9,1183.83,290.89,242.5,347.5,108.895,115.303,114.583,113.383,99.345,99.686,99.752,99.962
1992-10-13,409.3,2584.7,959.87,190.234,78.95,1184.99,289.5,241.57,344.5,108.828,115.303,114.656,113.31,99.375,99.927,99.902,100.982
1992-10-14,409.37,2574.7,956.22,190.588,78.87,1183.77,290.39,241.73,345.5,108.76,115.303,114.656,113.676,99.223,99.726,99.451,101.288
1992-10-15,409.6,2546.6,950.13,190.938,78.68,1176.03,289.06,241.86,343.0,108.794,115.231,114.547,113.566,99.152,99.645,100.544,100.931
1992-10-16,411.73,2563.9,955.48,191.82,78.85,1173.94,290.18,240.92,344.0,108.76,115.016,113.932,113.163,99.607,100.248,100.604,101.186
1992-10-19,414.98,2562.2,953.12,193.787,77.67,1168.57,292.59,240.6,344.0,108.557,114.371,113.245,112.76,99.981,100.81,100.554,101.237
1992-10-20,415.48,2617.0,977.87,194.604,79.12,1174.12,294.88,241.9,345.5,108.185,113.403,111.799,111.699,100.487,101.373,101.306,102.359
1992-10-21,415.67,2645.7,962.91,195.723,77.82,1189.06,295.13,241.0,345.5,108.252,113.797,112.341,111.955,100.557,101.292,102.169,102.002
1992-10-22,414.9,2658.1,975.9,195.344,79.19,1199.98,298.02,241.24,344.5,108.354,113.976,112.811,112.284,100.618,101.613,101.858,102.512
1992-10-23,414.1,2669.7,988.52,195.988,80.12,1206.6,300.56,240.55,344.5,108.117,113.439,112.088,111.735,100.77,101.945,102.41,102.461
1992-10-26,418.16,2661.6,991.92,196.765,80.93,1210.66,301.68,239.87,343.0,108.049,113.403,112.088,111.625,100.598,101.824,102.159,102.614
1992-10-27,418.49,2669.8,988.47,196.7,80.78,1212.36,299.41,240.5,340.0,108.185,113.833,112.522,112.101,100.679,101.905,102.309,101.4
1992-10-28,420.13,2650.4,983.96,197.916,81.0,1212.69,300.65,239.77,340.0,108.252,113.797,112.63,111.845,100.749,102.105,102.309,101.696
1992-10-29,420.86,2642.3,978.65,198.451,81.44,1213.74,305.92,240.22,341.0,108.218,113.94,113.064,112.394,100.678,102.145,102.359,101.492
1992-10-30,418.68,2658.3,980.05,199.082,81.73,1213.29,309.63,239.96,341.0,108.083,113.367,112.341,111.918,100.587,101.945,102.409,101.9
1992-11-02,422.75,2687.8,979.79,200.064,82.1,1214.53,309.29,240.24,341.0,107.947,113.043,111.726,111.625,100.647,102.145,102.409,101.9
1992-11-03,419.92,2705.6,987.1,199.847,82.45,1220.55,306.77,240.42,340.5,108.015,113.223,111.763,111.735,100.607,102.065,102.61,102.308
1992-11-04,417.11,2691.7,987.65,199.718,82.37,1221.1,307.8,240.0,339.0,108.049,113.223,111.654,111.222,100.766,102.306,103.011,102.613
1992-11-05,418.34,2711.1,983.46,200.994,81.71,1226.4,306.35,239.46,340.0,108.117,113.259,111.762,111.186,100.924,102.637,103.212,103.021
1992-11-06,417.58,2702.7,978.72,201.758,81.58,1228.2,308.25,239.85,337.0,107.981,112.935,111.003,110.307,101.063,102.838,103.252,103.531
1992-11-09,418.59,2695.4,988.19,203.432,82.19,1228.14,307.66,236.13,336.5,107.845,112.612,110.75,110.38,101.182,103.049,102.991,104.041
1992-11-10,418.62,2714.6,999.19,204.796,83.43,1229.88,305.3,236.61,332.0,107.913,112.971,111.473,111.295,101.162,102.959,103.121,102.817
1992-11-11,422.2,2696.8,999.69,207.11,83.41,1230.93,306.31,237.0,333.5,107.913,112.971,111.473,111.295,101.162,102.959,103.121,102.817
1992-11-12,422.87,2726.4,1003.02,206.945,83.61,1241.02,304.88,237.03,334.5,108.049,113.474,112.485,112.394,101.092,102.878,103.462,103.225
1992-11-13,422.43,2697.5,1008.47,207.613,84.36,1237.84,302.76,238.1,336.5,107.879,112.935,112.196,112.32,100.815,102.426,103.362,103.633
1992-11-16,420.68,2679.6,1004.94,207.468,84.98,1235.67,299.0,237.6,337.0,107.607,112.36,111.581,112.393,100.587,102.105,103.071,103.429
1992-11-17,419.27,2679.2,1007.38,206.325,85.43,1233.63,301.09,237.95,336.0,107.675,112.575,111.835,112.576,100.805,102.507,102.92,102.817
1992-11-18,422.85,2704.0,1010.77,208.039,85.23,1233.9,300.07,237.77,337.0,107.845,112.971,112.485,113.126,100.825,102.416,103.051,102.817
1992-11-19,423.61,2706.2,1006.1,208.904,84.28,1237.51,299.14,238.32,336.0,107.845,112.827,112.268,112.759,100.963,102.788,103.061,102.817
1992-11-20,426.65,2732.4,993.55,209.967,83.22,1238.14,300.74,237.98,338.0,107.709,112.503,112.015,112.759,100.835,102.497,102.95,102.644
1992-11-23,425.12,2722.9,994.66,209.951,83.23,1242.02,302.81,237.99,336.0,107.709,112.395,111.871,112.503,100.438,101.884,102.088,102.001
1992-11-24,427.59,2727.1,997.83,210.985,83.36,1242.13,303.2,238.04,336.0,107.845,112.683,112.232,112.833,100.379,101.763,101.957,100.471
1992-11-25,429.19,2709.6,998.69,212.099,83.19,1241.79,303.33,238.35,336.0,107.675,112.359,112.015,112.796,100.656,102.286,102.118,100.471
1992-11-26,429.19,2741.8,999.34,211.94,82.77,1241.52,304.89,238.35,336.5,107.675,112.359,112.015,112.796,100.597,102.205,102.168,100.471
1992-11-27,430.16,2760.1,1009.72,212.554,83.17,1243.01,306.32,238.6,335.5,107.573,111.856,111.328,112.1,100.557,102.155,102.058,100.981
1992-11-30,431.35,2778.8,1012.37,214.011,83.15,1250.13,306.06,238.63,336.0,107.505,111.856,111.184,112.027,100.3,101.673,101.506,99.961
1992-12-01,430.78,2792.0,1010.7,214.051,82.4,1254.77,305.31,238.66,336.5,107.471,111.82,111.292,112.236,100.418,102.075,101.967,100.614
1992-12-02,429.89,2764.1,1005.95,214.461,82.07,1254.97,305.85,238.66,337.5,107.437,111.856,111.328,112.341,100.438,101.954,101.907,99.961
1992-12-03,429.91,2771.0,1005.95,215.037,82.18,1255.68,305.44,238.95,337.0,107.505,111.963,111.473,112.341,100.567,102.155,101.927,100.063
1992-12-04,432.06,2759.4,1004.67,216.183,82.18,1254.74,306.33,239.31,337.0,107.708,112.462,112.051,113.177,100.607,102.265,101.877,99.961
